Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_36697,USER_1510,23.88,Bank Transfer,2023-09-01 08:55:00,15143.52,Tablet,London,Travel,0,0,13,320.97,4,Amex,220,2648.64,PIN,0.9682,0,1
TXN_18736,USER_1357,27.74,Online,2023-01-25 11:11:00,99344.24,Laptop,Sydney,Restaurants,0,0,13,492.81,1,Visa,176,2232.41,OTP,0.641,0,0
TXN_1534,USER_8904,8.74,ATM Withdrawal,2023-02-02 20:49:00,35970.37,Laptop,Sydney,Groceries,0,0,9,258.63,0,Discover,6,263.1,OTP,0.5946,1,0
TXN_24296,USER_8993,90.41,ATM Withdrawal,2023-08-20 09:14:00,77140.17,Laptop,New York,Groceries,0,0,12,333.8,4,Amex,82,2596.87,OTP,0.2941,0,1
TXN_14712,USER_6182,67.2,Online,2023-09-12 22:43:00,63081.98,Mobile,New York,Electronics,0,0,12,186.83,4,Discover,181,4489.5,OTP,0.1013,1,1
TXN_35688,USER_2796,34.87,POS,2023-12-04 00:27:00,49024.64,Laptop,Tokyo,Travel,0,1,12,350.93,2,Mastercard,165,2923.96,Password,0.315,0,0
TXN_18769,USER_4657,16.56,Online,2023-01-12 11:52:00,81568.26,Mobile,New York,Travel,0,0,4,90.48,3,Discover,112,4285.72,PIN,0.177,0,0
TXN_29762,USER_2546,161.65,POS,2023-07-22 09:40:00,82896.87,Laptop,London,Clothing,0,1,14,402.27,1,Mastercard,140,4812.29,Password,0.4894,0,0
TXN_40160,USER_1545,225.67,Bank Transfer,2023-10-30 06:52:00,57017.39,Tablet,New York,Clothing,0,0,5,198.75,2,Amex,210,1214.42,PIN,0.3417,1,0
TXN_33904,USER_9847,75.03,Bank Transfer,2023-08-31 17:20:00,57196.56,Laptop,Tokyo,Electronics,0,0,10,276.36,3,Mastercard,176,383.64,Biometric,0.6231,1,0
TXN_8546,USER_8750,262.83,Bank Transfer,2023-05-02 02:03:00,5346.94,Mobile,Mumbai,Electronics,0,0,9,12.35,0,Visa,136,105.51,PIN,0.1587,1,0
TXN_43971,USER_5912,315.74,Online,2023-10-05 00:43:00,14813.84,Laptop,New York,Groceries,0,0,5,66.78,2,Discover,168,3279.99,PIN,0.3087,0,0
TXN_19326,USER_1133,202.97,Bank Transfer,2023-06-20 06:30:00,50448.99,Laptop,Sydney,Restaurants,0,0,4,105.74,3,Visa,172,2604.99,PIN,0.7826,1,0
TXN_32466,USER_9792,179.16,Online,2023-04-08 14:09:00,18595.81,Tablet,New York,Travel,0,0,4,374.76,0,Mastercard,36,238.06,Biometric,0.806,0,0
TXN_19495,USER_8676,14.53,ATM Withdrawal,2023-02-09 04:36:00,63605.06,Laptop,Sydney,Travel,0,0,5,244.33,2,Amex,6,396.76,Password,0.6154,0,0
TXN_37023,USER_8764,182.79,ATM Withdrawal,2023-09-03 18:21:00,91925.1,Mobile,London,Groceries,0,0,10,73.1,1,Discover,13,3709.23,Biometric,0.365,0,0
TXN_1139,USER_9363,18.58,Bank Transfer,2023-10-27 08:46:00,48979.75,Laptop,New York,Clothing,1,0,2,141.57,2,Discover,104,2167.66,Password,0.5727,1,0
TXN_37414,USER_2987,31.9,Online,2023-08-17 03:34:00,68784.55,Mobile,Mumbai,Electronics,0,0,5,196.37,3,Discover,139,4265.13,OTP,0.3654,1,0
TXN_34473,USER_3621,77.22,Bank Transfer,2023-03-30 04:36:00,2893.69,Laptop,New York,Restaurants,0,0,2,43.51,4,Discover,193,2129.81,OTP,0.6893,0,1
TXN_22675,USER_3057,134.37,Bank Transfer,2023-07-27 22:06:00,28024.89,Mobile,Mumbai,Groceries,0,0,4,357.6,2,Mastercard,24,2800.69,PIN,0.0802,0,0
TXN_12505,USER_3612,9.93,POS,2023-01-09 09:35:00,35735.19,Mobile,Tokyo,Travel,0,0,14,136.46,0,Discover,103,4038.24,Biometric,0.9287,1,1
TXN_45056,USER_4169,182.41,Online,2023-07-18 15:04:00,79135.83,Tablet,Sydney,Restaurants,1,0,8,326.89,4,Amex,175,3857.85,OTP,0.7996,0,1
TXN_3618,USER_1531,3.34,Online,2023-02-22 21:36:00,66714.66,Tablet,New York,Electronics,0,0,1,405.79,1,Visa,87,315.32,PIN,0.397,1,0
TXN_39606,USER_3614,68.56,ATM Withdrawal,2023-04-03 23:26:00,52310.42,Tablet,Sydney,Groceries,0,0,14,423.45,2,Mastercard,226,2.69,OTP,0.3381,0,0
TXN_34857,USER_2272,255.18,ATM Withdrawal,2023-06-26 21:31:00,96689.38,Tablet,New York,Clothing,0,0,9,394.82,4,Mastercard,136,1179.1,Password,0.4251,0,1
TXN_49110,USER_8905,143.31,Online,2023-02-01 13:29:00,5589.93,Laptop,London,Travel,0,0,9,458.76,0,Discover,214,4848.78,Password,0.8999,0,1
TXN_7324,USER_4475,82.99,POS,2023-09-11 23:44:00,53393.79,Tablet,London,Electronics,0,0,12,492.91,3,Mastercard,132,4748.78,Biometric,0.8611,0,1
TXN_962,USER_4572,19.65,ATM Withdrawal,2023-02-12 00:54:00,18344.41,Mobile,Mumbai,Clothing,0,0,2,227.89,4,Mastercard,208,433.11,OTP,0.6882,0,1
TXN_35313,USER_2086,19.41,Online,2023-01-27 23:15:00,30798.06,Tablet,Mumbai,Restaurants,0,0,5,189.25,2,Amex,221,3558.25,Biometric,0.4442,0,0
TXN_30515,USER_3046,71.01,Bank Transfer,2023-09-30 21:46:00,64903.68,Tablet,New York,Travel,0,0,4,347.39,0,Amex,178,4008.26,Biometric,0.6731,0,0
TXN_25548,USER_1459,32.86,POS,2023-12-06 12:52:00,89618.2,Tablet,Sydney,Restaurants,0,0,1,264.72,2,Visa,146,2344.35,PIN,0.9888,0,1
TXN_10835,USER_1749,148.06,ATM Withdrawal,2023-12-16 21:14:00,34789.32,Laptop,London,Restaurants,0,1,5,17.98,4,Mastercard,54,2960.0,OTP,0.9191,0,1
TXN_1975,USER_8451,226.0,POS,2023-09-17 09:39:00,29354.54,Tablet,London,Electronics,0,0,8,346.28,0,Visa,193,2716.73,Biometric,0.6926,1,0
TXN_14765,USER_6112,51.31,ATM Withdrawal,2023-02-11 14:16:00,52728.16,Tablet,Mumbai,Restaurants,0,0,6,268.83,1,Visa,101,4315.39,Password,0.5974,0,0
TXN_48448,USER_7343,127.44,Online,2023-11-26 20:27:00,24573.68,Laptop,London,Clothing,0,0,10,39.89,4,Mastercard,29,1625.99,Password,0.1765,0,1
TXN_37970,USER_2074,3.76,Online,2023-10-17 00:21:00,35540.88,Tablet,New York,Travel,0,0,8,417.76,2,Discover,14,4157.58,PIN,0.243,0,0
TXN_39241,USER_4290,38.39,ATM Withdrawal,2023-01-04 02:58:00,41328.44,Laptop,Sydney,Groceries,0,0,12,106.3,0,Mastercard,89,4265.24,OTP,0.7502,0,0
TXN_40229,USER_9611,22.11,POS,2023-02-01 07:36:00,36700.36,Laptop,Sydney,Groceries,0,0,1,464.84,3,Visa,179,2700.87,Biometric,0.0733,0,0
TXN_41496,USER_6266,51.67,POS,2023-06-18 14:51:00,84647.96,Laptop,Mumbai,Groceries,0,0,9,462.91,3,Discover,93,891.49,Biometric,0.9002,1,1
TXN_40356,USER_6414,69.42,Online,2023-04-14 12:04:00,71268.75,Mobile,Tokyo,Clothing,0,0,4,54.01,3,Amex,108,2802.9,OTP,0.1858,1,0
TXN_8057,USER_2578,21.87,Online,2023-05-02 17:08:00,62302.36,Tablet,Tokyo,Travel,0,1,12,71.05,4,Visa,14,448.32,OTP,0.4728,0,1
TXN_45875,USER_6981,8.77,POS,2023-12-02 10:21:00,5040.39,Mobile,Tokyo,Groceries,0,0,7,384.53,0,Discover,153,814.64,Biometric,0.9106,0,1
TXN_28206,USER_5103,58.05,POS,2023-05-23 23:52:00,64424.07,Tablet,Sydney,Travel,0,1,10,139.07,0,Discover,20,2510.82,Password,0.8098,1,0
TXN_34179,USER_8155,0.27,Bank Transfer,2023-05-24 10:41:00,83716.98,Mobile,New York,Restaurants,0,0,6,16.09,2,Mastercard,193,2602.7,PIN,0.0559,0,0
TXN_24957,USER_4312,1.12,Online,2023-10-16 12:19:00,79745.37,Mobile,New York,Electronics,0,0,3,136.88,1,Visa,181,2139.6,PIN,0.2601,0,0
TXN_26350,USER_4145,257.99,ATM Withdrawal,2023-07-15 09:55:00,45125.9,Laptop,Tokyo,Clothing,0,0,9,252.87,1,Amex,201,4960.57,Password,0.4548,0,0
TXN_5055,USER_2030,161.38,Bank Transfer,2023-03-03 13:02:00,73445.02,Mobile,Tokyo,Groceries,0,0,13,204.82,2,Discover,59,1973.83,OTP,0.962,0,1
TXN_20586,USER_1752,159.61,POS,2023-03-06 00:33:00,18603.63,Laptop,Tokyo,Travel,0,0,3,144.35,3,Visa,58,1091.13,Password,0.2854,0,0
TXN_2678,USER_5916,112.98,POS,2023-01-18 00:43:00,64674.09,Mobile,Sydney,Restaurants,0,0,8,492.35,3,Mastercard,130,4989.74,Biometric,0.3022,0,0
TXN_46056,USER_9218,392.61,POS,2023-01-13 22:59:00,34355.78,Mobile,Mumbai,Groceries,0,0,1,211.6,1,Discover,20,2261.71,PIN,0.5524,1,0
TXN_30288,USER_3367,118.31,ATM Withdrawal,2023-06-17 03:22:00,11437.54,Mobile,Mumbai,Groceries,0,0,7,448.07,0,Amex,49,2731.68,PIN,0.1747,0,0
TXN_20468,USER_4940,76.99,Online,2023-10-28 14:38:00,5192.22,Laptop,New York,Restaurants,0,0,1,193.91,4,Discover,196,1130.2,PIN,0.7028,0,1
TXN_24517,USER_8987,253.73,POS,2023-10-06 03:59:00,84043.68,Mobile,London,Clothing,0,0,9,476.94,4,Discover,216,2146.2,OTP,0.8649,1,1
TXN_49857,USER_5203,141.62,ATM Withdrawal,2023-08-13 20:29:00,64668.39,Tablet,London,Clothing,0,0,4,108.6,2,Discover,196,273.26,PIN,0.9004,0,1
TXN_24769,USER_8514,3.95,ATM Withdrawal,2023-03-16 10:34:00,87784.04,Tablet,Mumbai,Groceries,0,0,2,352.25,3,Mastercard,59,2194.42,Password,0.484,0,0
TXN_2762,USER_4420,12.26,POS,2023-02-21 12:32:00,3357.29,Laptop,Tokyo,Restaurants,0,0,12,332.6,4,Mastercard,62,576.92,PIN,0.9482,0,1
TXN_12403,USER_1429,6.05,POS,2023-06-17 03:15:00,85615.92,Mobile,New York,Clothing,0,0,3,270.71,1,Visa,135,259.3,OTP,0.8384,1,0
TXN_13249,USER_5163,180.16,ATM Withdrawal,2023-11-14 18:14:00,72614.3,Laptop,London,Travel,0,0,2,176.65,3,Discover,233,2500.01,OTP,0.2779,0,0
TXN_40383,USER_8022,15.97,Online,2023-05-17 03:39:00,62747.32,Mobile,Tokyo,Clothing,0,1,3,446.43,1,Amex,26,3579.48,Biometric,0.2722,1,0
TXN_21531,USER_8661,298.59,ATM Withdrawal,2023-10-20 08:46:00,66523.7,Tablet,Sydney,Groceries,0,0,6,16.25,1,Mastercard,1,2855.51,Biometric,0.4756,0,0
TXN_45683,USER_6485,276.52,POS,2023-09-05 22:36:00,1205.63,Tablet,Sydney,Electronics,0,0,7,60.97,1,Discover,232,2079.65,OTP,0.4194,0,0
TXN_39610,USER_2972,97.58,ATM Withdrawal,2023-11-04 09:56:00,49852.79,Mobile,Mumbai,Electronics,0,0,11,260.11,4,Discover,80,2424.62,PIN,0.7151,0,1
TXN_42350,USER_2729,55.26,Bank Transfer,2023-10-29 12:15:00,84352.8,Tablet,New York,Restaurants,0,0,2,458.38,0,Visa,183,473.5,OTP,0.3562,0,0
TXN_32048,USER_1436,21.66,Online,2023-01-06 19:09:00,809.12,Tablet,New York,Restaurants,0,0,2,299.49,1,Visa,30,4167.46,Biometric,0.7192,0,0
TXN_6381,USER_3744,86.52,ATM Withdrawal,2023-04-27 14:50:00,72465.31,Mobile,Mumbai,Groceries,0,0,6,17.41,2,Mastercard,96,1547.78,PIN,0.2988,0,0
TXN_42414,USER_8223,139.62,Online,2023-04-03 04:38:00,14530.98,Tablet,New York,Groceries,0,0,14,250.64,2,Amex,31,280.73,Password,0.3338,0,0
TXN_18092,USER_8691,146.01,ATM Withdrawal,2023-02-05 06:48:00,96955.36,Tablet,Mumbai,Groceries,0,0,10,226.22,3,Amex,55,4291.3,Password,0.8534,0,1
TXN_38864,USER_7296,111.78,POS,2023-04-10 20:30:00,44340.58,Tablet,Mumbai,Travel,0,0,10,277.24,4,Visa,31,1585.52,PIN,0.3522,1,1
TXN_30999,USER_6496,199.56,Online,2023-03-08 16:02:00,66383.33,Laptop,New York,Groceries,0,0,13,397.73,2,Amex,213,702.04,OTP,0.6111,0,0
TXN_9988,USER_7104,22.89,Online,2023-01-03 03:40:00,27615.27,Tablet,London,Electronics,0,0,3,41.07,4,Amex,17,3458.7,Biometric,0.169,1,1
TXN_42097,USER_7409,385.77,POS,2023-02-06 14:04:00,87164.21,Laptop,New York,Electronics,0,0,7,212.99,4,Visa,229,3146.29,PIN,0.0148,0,1
TXN_33509,USER_5621,12.4,POS,2023-11-19 03:57:00,11985.81,Laptop,London,Restaurants,0,0,9,27.36,4,Amex,209,1740.75,Biometric,0.1071,1,1
TXN_18435,USER_7115,59.57,ATM Withdrawal,2023-04-14 20:45:00,89428.78,Laptop,Tokyo,Groceries,0,0,5,391.44,3,Discover,211,4705.63,OTP,0.9955,1,1
TXN_44219,USER_7372,60.29,POS,2023-10-16 18:32:00,85615.88,Mobile,Mumbai,Electronics,0,0,13,456.82,2,Amex,226,2234.44,Biometric,0.2795,1,0
TXN_17503,USER_8930,334.03,Bank Transfer,2023-05-08 16:51:00,76117.69,Tablet,Mumbai,Travel,0,0,8,196.46,3,Discover,186,4296.64,Biometric,0.1806,0,0
TXN_41735,USER_2863,47.86,Online,2023-07-30 03:00:00,81839.37,Laptop,Sydney,Electronics,0,0,2,357.31,3,Amex,31,2351.17,PIN,0.8297,0,0
TXN_1417,USER_8725,96.9,ATM Withdrawal,2023-01-26 13:16:00,89342.69,Laptop,Tokyo,Electronics,0,0,11,105.67,1,Discover,42,4853.78,Password,0.1072,0,0
TXN_47550,USER_2706,84.93,Online,2023-06-22 22:09:00,7407.76,Tablet,Tokyo,Travel,0,0,9,31.47,4,Discover,120,104.55,Password,0.6829,0,1
TXN_29842,USER_4917,10.93,Online,2023-10-05 04:46:00,66187.93,Tablet,Tokyo,Groceries,0,0,10,99.17,1,Amex,135,1773.2,Biometric,0.4456,1,0
TXN_10311,USER_6229,180.62,Online,2023-02-23 08:06:00,55319.25,Mobile,Mumbai,Electronics,1,0,7,104.09,1,Amex,30,3789.63,PIN,0.7489,1,0
TXN_37556,USER_8163,14.77,Online,2023-01-21 07:34:00,49974.87,Laptop,New York,Electronics,0,0,6,480.62,4,Amex,146,476.57,PIN,0.1509,0,1
TXN_20847,USER_7734,66.24,POS,2023-10-14 13:45:00,60665.74,Mobile,Sydney,Restaurants,0,0,5,380.22,1,Visa,128,4748.02,PIN,0.8705,0,1
TXN_19964,USER_3807,251.71,Online,2023-07-31 21:51:00,20554.99,Laptop,Sydney,Groceries,0,0,1,149.7,4,Visa,79,112.15,Biometric,0.0514,0,1
TXN_17853,USER_4059,64.73,Bank Transfer,2023-02-10 12:52:00,95839.41,Tablet,London,Restaurants,0,0,7,288.51,3,Amex,156,2432.5,Password,0.3878,1,0
TXN_29461,USER_8152,94.0,Online,2023-09-29 03:43:00,92530.06,Tablet,Sydney,Restaurants,0,0,13,136.93,0,Visa,181,1776.72,Password,0.1981,0,0
TXN_30541,USER_5420,18.35,Bank Transfer,2023-12-29 19:47:00,44184.97,Laptop,London,Electronics,0,0,12,49.82,3,Visa,179,2663.36,OTP,0.3218,1,0
TXN_22777,USER_5834,122.23,ATM Withdrawal,2023-06-04 19:06:00,60640.22,Laptop,New York,Travel,0,0,11,115.42,0,Mastercard,233,3324.1,PIN,0.9401,0,1
TXN_22633,USER_8007,108.83,ATM Withdrawal,2023-09-13 13:38:00,70614.23,Laptop,London,Groceries,1,0,6,453.25,1,Visa,172,1029.21,OTP,0.56,0,0
TXN_33484,USER_9929,175.29,Online,2023-03-15 01:23:00,55113.44,Mobile,Mumbai,Electronics,0,0,2,52.93,0,Mastercard,229,3372.09,PIN,0.4111,1,0
TXN_1486,USER_1021,7.72,Bank Transfer,2023-07-24 11:25:00,59464.48,Tablet,Mumbai,Groceries,0,1,3,94.85,4,Discover,120,1712.2,OTP,0.6852,0,1
TXN_27335,USER_3219,22.77,POS,2023-04-15 01:13:00,97736.56,Tablet,Tokyo,Restaurants,0,1,7,371.52,0,Visa,87,4865.62,OTP,0.3669,1,0
TXN_30088,USER_4659,44.98,Online,2023-02-15 09:06:00,11983.31,Tablet,Sydney,Clothing,0,0,10,236.12,2,Visa,87,572.88,Password,0.9706,1,1
TXN_2111,USER_1697,16.2,POS,2023-04-05 18:47:00,6250.47,Mobile,Sydney,Electronics,0,0,5,349.88,4,Discover,218,3239.12,Biometric,0.8843,1,1
TXN_43716,USER_2823,22.68,Online,2023-12-27 15:09:00,13319.1,Laptop,New York,Electronics,0,1,12,460.91,2,Amex,111,557.26,PIN,0.018,0,0
TXN_25055,USER_1782,93.78,ATM Withdrawal,2023-06-15 09:56:00,16992.01,Mobile,Tokyo,Groceries,0,0,10,194.82,4,Amex,44,715.02,Biometric,0.2839,1,1
TXN_13651,USER_6909,6.32,Bank Transfer,2023-07-18 23:32:00,27384.5,Laptop,Mumbai,Groceries,0,0,11,305.7,1,Visa,76,1750.17,PIN,0.8359,0,0
TXN_11886,USER_2403,26.42,Bank Transfer,2023-04-16 05:42:00,81532.25,Laptop,London,Travel,0,0,9,308.54,4,Amex,234,2039.92,PIN,0.2024,1,1
TXN_13909,USER_6919,241.17,Bank Transfer,2023-01-27 19:39:00,63495.98,Tablet,Sydney,Travel,0,0,2,383.16,4,Visa,35,468.98,Biometric,0.6916,0,1
TXN_3131,USER_4786,94.47,POS,2023-10-27 18:05:00,35852.85,Mobile,Sydney,Travel,0,0,12,122.04,3,Discover,113,3139.66,PIN,0.7781,0,0
TXN_19699,USER_9799,18.54,POS,2023-10-21 04:24:00,89660.32,Tablet,London,Electronics,0,0,5,247.42,0,Amex,65,306.45,PIN,0.3596,0,0
TXN_913,USER_4531,9.75,ATM Withdrawal,2023-02-05 16:18:00,65781.43,Laptop,New York,Electronics,0,0,13,443.46,1,Visa,221,3948.94,OTP,0.6236,0,0
TXN_31140,USER_1234,337.56,ATM Withdrawal,2023-02-12 17:56:00,84706.03,Mobile,London,Restaurants,0,0,9,39.65,1,Discover,139,664.99,Biometric,0.9735,0,1
TXN_23347,USER_9870,31.63,POS,2023-09-12 13:03:00,12653.83,Tablet,New York,Travel,0,0,12,263.36,4,Visa,134,1111.27,Password,0.8108,0,1
TXN_37752,USER_3600,70.61,POS,2023-06-05 03:31:00,19829.43,Laptop,New York,Restaurants,0,0,2,35.93,3,Amex,117,1288.74,Password,0.8245,0,0
TXN_27876,USER_8997,481.62,ATM Withdrawal,2023-12-07 21:45:00,72019.21,Tablet,London,Clothing,0,0,13,456.43,1,Amex,226,4456.19,Biometric,0.389,1,0
TXN_33486,USER_7330,71.93,POS,2023-06-02 00:23:00,14232.18,Laptop,New York,Electronics,0,0,9,98.23,1,Amex,108,1543.27,Password,0.3323,0,0
TXN_12429,USER_2465,39.8,ATM Withdrawal,2023-12-04 00:41:00,3056.04,Mobile,London,Restaurants,0,0,13,402.08,3,Amex,7,1199.61,Password,0.875,0,1
TXN_31451,USER_3945,108.66,Online,2023-11-26 07:57:00,66669.29,Laptop,Sydney,Restaurants,0,1,12,188.49,4,Discover,126,2585.47,Biometric,0.5362,0,1
TXN_20892,USER_8131,223.3,ATM Withdrawal,2023-04-17 20:42:00,17784.41,Mobile,London,Electronics,0,0,5,282.81,2,Mastercard,183,986.98,OTP,0.9074,1,1
TXN_42005,USER_9825,11.0,POS,2023-07-05 19:32:00,41084.9,Mobile,New York,Restaurants,0,0,11,185.87,4,Discover,201,1921.29,OTP,0.7688,1,1
TXN_41385,USER_3751,34.43,Online,2023-05-29 01:15:00,14486.76,Laptop,New York,Clothing,0,0,6,490.34,2,Discover,64,1210.23,PIN,0.0141,0,0
TXN_16430,USER_7677,13.87,ATM Withdrawal,2023-08-30 11:58:00,70253.58,Mobile,London,Electronics,1,0,12,431.89,1,Discover,51,4582.45,PIN,0.0146,0,0
TXN_44225,USER_8012,84.36,Online,2023-10-19 11:58:00,81971.97,Mobile,London,Electronics,0,0,7,191.52,2,Mastercard,221,1767.62,Password,0.4215,0,0
TXN_29264,USER_7714,32.42,Bank Transfer,2023-06-15 07:00:00,36054.12,Laptop,Mumbai,Restaurants,0,0,11,164.73,0,Mastercard,36,135.48,Password,0.1286,1,0
TXN_4082,USER_9728,219.04,ATM Withdrawal,2023-08-28 02:27:00,17049.33,Laptop,Mumbai,Electronics,0,1,11,209.51,2,Mastercard,134,4151.44,OTP,0.3579,1,0
TXN_1331,USER_6343,1.93,Online,2023-06-27 21:57:00,70108.8,Laptop,New York,Groceries,0,1,7,306.64,2,Visa,96,3393.29,Password,0.0377,1,0
TXN_46094,USER_7142,138.57,Online,2023-05-18 16:34:00,66874.28,Tablet,London,Electronics,0,0,3,418.34,2,Amex,114,3259.91,Biometric,0.5667,0,0
TXN_14543,USER_4325,29.87,Bank Transfer,2023-05-20 23:35:00,74619.65,Laptop,Mumbai,Clothing,0,0,8,240.38,2,Visa,141,1757.78,PIN,0.904,1,1
TXN_34490,USER_8312,15.17,Online,2023-06-05 05:31:00,43211.53,Tablet,Sydney,Electronics,0,0,14,12.68,4,Discover,115,3244.21,Password,0.0513,0,1
TXN_44945,USER_8590,2.48,Bank Transfer,2023-05-22 20:15:00,9369.33,Tablet,Tokyo,Travel,0,0,13,39.74,2,Mastercard,9,4146.62,Password,0.6356,0,0
TXN_49025,USER_6411,30.88,Online,2023-08-07 07:59:00,5835.5,Tablet,Mumbai,Clothing,0,0,13,362.32,1,Discover,227,2861.47,Password,0.8849,0,1
TXN_13922,USER_5661,18.27,ATM Withdrawal,2023-10-02 18:11:00,62344.72,Mobile,Tokyo,Electronics,0,0,2,340.55,0,Visa,237,1677.12,OTP,0.3263,0,0
TXN_49026,USER_1472,103.65,Bank Transfer,2023-09-02 19:56:00,19849.6,Mobile,Sydney,Clothing,0,0,3,424.44,3,Amex,73,3798.05,PIN,0.3238,0,0
TXN_41940,USER_7157,107.83,Bank Transfer,2023-04-29 10:22:00,7926.15,Mobile,London,Clothing,0,1,6,396.02,1,Discover,72,4533.54,OTP,0.8835,0,1
TXN_10530,USER_2546,40.83,Bank Transfer,2023-12-16 04:57:00,37186.74,Laptop,Tokyo,Groceries,1,0,10,220.4,2,Visa,3,4327.96,Biometric,0.6302,0,0
TXN_32956,USER_5778,108.24,Bank Transfer,2023-01-30 12:35:00,33010.62,Laptop,Sydney,Travel,0,0,13,469.0,2,Amex,28,3091.76,OTP,0.3653,0,0
TXN_41287,USER_4442,14.03,Online,2023-08-28 02:30:00,87035.15,Mobile,Tokyo,Restaurants,0,0,9,432.01,2,Discover,121,3539.81,PIN,0.7439,0,0
TXN_19002,USER_9164,31.55,Online,2023-09-12 17:11:00,71547.7,Mobile,New York,Groceries,0,0,2,20.26,1,Amex,57,1079.61,OTP,0.933,1,1
TXN_33028,USER_1349,64.47,POS,2023-04-01 19:58:00,14774.43,Mobile,New York,Clothing,0,0,5,87.14,4,Mastercard,26,89.63,PIN,0.8196,0,1
TXN_11665,USER_9063,37.85,ATM Withdrawal,2023-02-18 02:55:00,60424.44,Tablet,Tokyo,Electronics,0,0,3,375.61,4,Discover,67,857.66,PIN,0.7684,0,1
TXN_30207,USER_2047,58.64,Bank Transfer,2023-03-30 00:58:00,33167.38,Mobile,Sydney,Groceries,0,0,2,379.39,4,Visa,27,26.43,PIN,0.5661,1,1
TXN_17122,USER_8298,99.61,POS,2023-08-21 02:32:00,15726.23,Tablet,Tokyo,Electronics,0,0,5,145.02,4,Discover,217,3026.72,OTP,0.8029,0,1
TXN_43222,USER_2471,204.42,Bank Transfer,2023-03-13 14:11:00,29113.79,Laptop,New York,Clothing,0,0,9,369.97,0,Visa,222,4368.21,Biometric,0.596,1,0
TXN_39777,USER_7039,119.81,POS,2023-02-05 18:51:00,78082.54,Tablet,Sydney,Travel,1,0,12,313.82,2,Mastercard,68,3709.1,Password,0.6309,0,0
TXN_36789,USER_4976,249.26,Online,2023-08-09 21:21:00,99452.42,Tablet,Mumbai,Travel,1,0,8,426.98,1,Visa,154,1557.66,OTP,0.4081,0,0
TXN_29824,USER_7527,126.76,ATM Withdrawal,2023-01-27 00:54:00,68962.17,Laptop,Mumbai,Restaurants,0,0,8,351.64,0,Amex,108,3082.32,OTP,0.5028,1,0
TXN_13367,USER_7966,226.27,Online,2023-03-31 17:47:00,49020.17,Laptop,New York,Electronics,0,0,14,421.14,2,Amex,217,2605.46,Biometric,0.6643,0,0
TXN_4199,USER_1406,32.01,Online,2023-02-06 14:13:00,18931.01,Tablet,London,Clothing,0,0,11,164.69,0,Discover,199,605.31,PIN,0.4521,0,0
TXN_28908,USER_2862,24.61,Bank Transfer,2023-12-31 14:24:00,25016.89,Laptop,Mumbai,Groceries,0,0,6,420.13,4,Discover,38,155.7,Password,0.6827,0,1
TXN_41643,USER_8927,15.22,ATM Withdrawal,2023-11-27 07:20:00,5031.92,Laptop,Mumbai,Electronics,0,1,9,268.86,4,Amex,55,375.04,OTP,0.9015,0,1
TXN_13606,USER_2130,155.67,ATM Withdrawal,2023-07-16 08:19:00,54373.33,Laptop,London,Electronics,1,0,5,350.88,1,Amex,116,4160.19,Password,0.8689,1,1
TXN_18237,USER_8116,24.22,Bank Transfer,2023-02-19 13:33:00,3912.26,Tablet,Sydney,Restaurants,0,0,11,282.22,3,Discover,75,1976.99,Biometric,0.398,1,0
TXN_24651,USER_5926,80.17,Online,2023-02-05 08:06:00,38959.77,Tablet,Tokyo,Groceries,0,0,12,352.68,4,Amex,225,2576.63,Password,0.082,1,1
TXN_30879,USER_7643,24.79,Online,2023-10-16 11:29:00,57165.04,Tablet,New York,Travel,0,0,14,375.13,0,Mastercard,120,2873.97,Biometric,0.181,0,0
TXN_38415,USER_7233,50.55,Bank Transfer,2023-12-21 08:31:00,3661.73,Tablet,London,Clothing,0,0,6,127.89,1,Discover,88,3987.68,PIN,0.46,1,0
TXN_36581,USER_6343,83.86,POS,2023-03-02 11:12:00,52388.31,Laptop,New York,Electronics,0,0,6,419.46,4,Visa,139,887.54,PIN,0.1869,1,1
TXN_17394,USER_6430,119.94,POS,2023-01-28 04:11:00,4551.37,Laptop,Tokyo,Restaurants,0,0,11,178.08,2,Mastercard,103,4049.15,Password,0.9714,0,1
TXN_18144,USER_9923,57.57,Online,2023-11-17 15:32:00,65947.87,Tablet,New York,Groceries,0,0,11,99.52,1,Visa,149,3552.21,OTP,0.1878,0,0
TXN_9728,USER_7905,8.55,POS,2023-11-03 20:44:00,65920.08,Tablet,Sydney,Electronics,0,0,13,424.8,1,Mastercard,224,4251.8,OTP,0.238,0,0
TXN_30038,USER_8032,192.91,POS,2023-12-28 03:38:00,8794.75,Tablet,Mumbai,Electronics,1,0,3,117.83,1,Amex,45,2862.66,PIN,0.1754,0,0
TXN_35607,USER_3035,44.57,POS,2023-08-15 11:50:00,18541.38,Tablet,New York,Groceries,0,0,4,72.67,4,Mastercard,77,44.87,Password,0.4198,0,1
